Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),,,,Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/24/2016 19:30:00,LONGIL,61762,69.91,3.49,-42.2,,,,,,,,,
01/24/2016 19:30:00,MHK VL,61756,32.13,1.28,-6.64,,,,,,,,,
01/24/2016 19:30:00,MILLWD,61759,62.33,2.71,-35.4,,,,,,,,,
01/24/2016 19:30:00,N.Y.C.,61761,62.25,2.76,-35.28,,,,,,,,,
01/24/2016 19:30:00,NORTH,61755,23.75,-0.46,0,,,,,,,,,
01/24/2016 19:30:00,NPX,61845,67.16,2.11,-40.84,,,,,,,,,
01/24/2016 19:30:00,O H,61846,28,-2.47,-6.26,,,,,,,,,
01/24/2016 19:30:00,PJM,61847,48.93,0.8,-23.92,,,,,,,,,
01/24/2016 19:30:00,WEST,61752,27.94,-2.23,-5.95,,,,,,,,,
01/24/2016 19:35:00,CAPITL,61757,71.5,1.95,-45.44,,,,,,,,,
01/24/2016 19:35:00,CENTRL,61754,30.05,0.1,-5.85,,,,,,,,,
01/24/2016 19:35:00,DUNWOD,61760,62.12,2.6,-35.41,,,,,,,,,
01/24/2016 19:35:00,GENESE,61753,28.07,-1.04,-5.01,,,,,,,,,
01/24/2016 19:35:00,H Q,61844,23.55,-0.55,0,,,,,,,,,
01/24/2016 19:35:00,HUD VL,61758,61.92,2.63,-35.19,,,,,,,,,
01/24/2016 19:35:00,LONGIL,61762,69.85,3.4,-42.35,,,,,,,,,
01/24/2016 19:35:00,MHK VL,61756,32.02,1.25,-6.66,,,,,,,,,
01/24/2016 19:35:00,MILLWD,61759,62.35,2.7,-35.55,,,,,,,,,
01/24/2016 19:35:00,N.Y.C.,61761,62.27,2.75,-35.42,,,,,,,,,
01/24/2016 19:35:00,NORTH,61755,23.65,-0.46,0,,,,,,,,,
01/24/2016 19:35:00,NPX,61845,67.21,2.1,-41.01,,,,,,,,,
01/24/2016 19:35:00,O H,61846,27.96,-2.43,-6.29,,,,,,,,,
01/24/2016 19:35:00,PJM,61847,48.87,0.75,-24.02,,,,,,,,,
01/24/2016 19:35:00,WEST,61752,27.91,-2.17,-5.97,,,,,,,,,
01/24/2016 19:40:00,CAPITL,61757,54.92,2.19,-25.63,,,,,,,,,
01/24/2016 19:40:00,CENTRL,61754,30.51,0.11,-3.3,,,,,,,,,
01/24/2016 19:40:00,DUNWOD,61760,50,2.93,-19.97,,,,,,,,,
01/24/2016 19:40:00,GENESE,61753,28.7,-1.22,-2.82,,,,,,,,,
01/24/2016 19:40:00,H Q,61844,26.47,-0.62,0,,,,,,,,,
01/24/2016 19:40:00,HUD VL,61758,49.9,2.95,-19.85,,,,,,,,,
01/24/2016 19:40:00,LONGIL,61762,59.96,3.82,-29.04,,,,,,,,,
01/24/2016 19:40:00,MHK VL,61756,32.26,1.41,-3.76,,,,,,,,,
01/24/2016 19:40:00,MILLWD,61759,50.18,3.03,-20.05,,,,,,,,,
01/24/2016 19:40:00,N.Y.C.,61761,50.16,3.09,-19.98,,,,,,,,,
01/24/2016 19:40:00,NORTH,61755,26.61,-0.49,0,,,,,,,,,
01/24/2016 19:40:00,NPX,61845,52.59,2.36,-23.13,,,,,,,,,
01/24/2016 19:40:00,O H,61846,27.82,-2.82,-3.55,,,,,,,,,
01/24/2016 19:40:00,PJM,61847,41.48,0.84,-13.55,,,,,,,,,
01/24/2016 19:40:00,WEST,61752,27.92,-2.55,-3.37,,,,,,,,,
01/24/2016 19:45:00,CAPITL,61757,55.04,2.2,-25.7,,,,,,,,,
01/24/2016 19:45:00,CENTRL,61754,30.57,0.11,-3.31,,,,,,,,,
01/24/2016 19:45:00,DUNWOD,61760,50.13,2.96,-20.02,,,,,,,,,
01/24/2016 19:45:00,GENESE,61753,28.73,-1.25,-2.83,,,,,,,,,
01/24/2016 19:45:00,H Q,61844,26.52,-0.62,0,,,,,,,,,
01/24/2016 19:45:00,HUD VL,61758,50.04,2.99,-19.9,,,,,,,,,
01/24/2016 19:45:00,LONGIL,61762,60.05,3.83,-29.08,,,,,,,,,
01/24/2016 19:45:00,MHK VL,61756,32.33,1.41,-3.77,,,,,,,,,
01/24/2016 19:45:00,MILLWD,61759,50.29,3.04,-20.1,,,,,,,,,
01/24/2016 19:45:00,N.Y.C.,61761,50.27,3.09,-20.03,,,,,,,,,
01/24/2016 19:45:00,NORTH,61755,26.66,-0.49,0,,,,,,,,,
01/24/2016 19:45:00,NPX,61845,52.7,2.36,-23.19,,,,,,,,,
01/24/2016 19:45:00,O H,61846,27.82,-2.88,-3.56,,,,,,,,,
01/24/2016 19:45:00,PJM,61847,41.57,0.84,-13.58,,,,,,,,,
01/24/2016 19:45:00,WEST,61752,27.92,-2.61,-3.38,,,,,,,,,
01/24/2016 19:50:00,CAPITL,61757,54.89,2.2,-25.51,,,,,,,,,
01/24/2016 19:50:00,CENTRL,61754,30.57,0.11,-3.29,,,,,,,,,
01/24/2016 19:50:00,DUNWOD,61760,50.02,2.96,-19.88,,,,,,,,,
01/24/2016 19:50:00,GENESE,61753,28.71,-1.28,-2.81,,,,,,,,,
01/24/2016 19:50:00,H Q,61844,26.52,-0.65,0,,,,,,,,,
01/24/2016 19:50:00,HUD VL,61758,49.92,2.99,-19.76,,,,,,,,,
01/24/2016 19:50:00,LONGIL,61762,60.01,3.89,-28.95,,,,,,,,,
01/24/2016 19:50:00,MHK VL,61756,32.33,1.41,-3.74,,,,,,,,,
01/24/2016 19:50:00,MILLWD,61759,50.18,3.04,-19.96,,,,,,,,,
01/24/2016 19:50:00,N.Y.C.,61761,50.16,3.1,-19.89,,,,,,,,,
01/24/2016 19:50:00,NORTH,61755,26.66,-0.52,0,,,,,,,,,
01/24/2016 19:50:00,NPX,61845,52.71,2.39,-23.14,,,,,,,,,
01/24/2016 19:50:00,O H,61846,27.82,-2.88,-3.53,,,,,,,,,
01/24/2016 19:50:00,PJM,61847,41.53,0.87,-13.48,,,,,,,,,
01/24/2016 19:50:00,WEST,61752,27.92,-2.61,-3.35,,,,,,,,,
01/24/2016 19:55:00,CAPITL,61757,54.57,2.2,-25.21,,,,,,,,,
01/24/2016 19:55:00,CENTRL,61754,30.57,0.16,-3.25,,,,,,,,,
01/24/2016 19:55:00,DUNWOD,61760,49.76,2.96,-19.65,,,,,,,,,
01/24/2016 19:55:00,GENESE,61753,28.71,-1.22,-2.78,,,,,,,,,
01/24/2016 19:55:00,H Q,61844,26.5,-0.65,0,,,,,,,,,
01/24/2016 19:55:00,HUD VL,61758,49.67,2.99,-19.53,,,,,,,,,
01/24/2016 19:55:00,LONGIL,61762,59.78,3.85,-28.77,,,,,,,,,
01/24/2016 19:55:00,MHK VL,61756,32.27,1.41,-3.7,,,,,,,,,
01/24/2016 19:55:00,MILLWD,61759,49.92,3.04,-19.73,,,,,,,,,
01/24/2016 19:55:00,N.Y.C.,61761,49.93,3.12,-19.65,,,,,,,,,
01/24/2016 19:55:00,NORTH,61755,26.64,-0.52,0,,,,,,,,,
01/24/2016 19:55:00,NPX,61845,52.39,2.36,-22.87,,,,,,,,,
01/24/2016 19:55:00,O H,61846,27.85,-2.8,-3.49,,,,,,,,,
01/24/2016 19:55:00,PJM,61847,41.41,0.92,-13.33,,,,,,,,,
01/24/2016 19:55:00,WEST,61752,27.95,-2.52,-3.31,,,,,,,,,
01/24/2016 20:00:00,CAPITL,61757,87.57,2.68,-51.35,,,,,,,,,
01/24/2016 20:00:00,CENTRL,61754,40.39,0.24,-6.61,,,,,,,,,
01/24/2016 20:00:00,DUNWOD,61760,77.11,3.55,-40.01,,,,,,,,,
01/24/2016 20:00:00,GENESE,61753,37.82,-1.38,-5.66,,,,,,,,,
01/24/2016 20:00:00,H Q,61844,32.73,-0.81,0,,,,,,,,,
01/24/2016 20:00:00,HUD VL,61758,76.93,3.62,-39.77,,,,,,,,,
01/24/2016 20:00:00,LONGIL,61762,78.2,4.63,-40.03,,,,,,,,,
01/24/2016 20:00:00,MHK VL,61756,42.81,1.74,-7.53,,,,,,,,,
01/24/2016 20:00:00,MILLWD,61759,77.4,3.69,-40.17,,,,,,,,,
01/24/2016 20:00:00,N.Y.C.,61761,77.32,3.76,-40.03,,,,,,,,,
01/24/2016 20:00:00,NORTH,61755,32.9,-0.64,0,,,,,,,,,
01/24/2016 20:00:00,NPX,61845,82.88,2.88,-46.46,,,,,,,,,
01/24/2016 20:00:00,O H,61846,37.26,-3.39,-7.1,,,,,,,,,
01/24/2016 20:00:00,PJM,61847,61.75,1.07,-27.14,,,,,,,,,
01/24/2016 20:00:00,WEST,61752,37.24,-3.05,-6.75,,,,,,,,,
01/24/2016 20:05:00,CAPITL,61757,61.86,2.99,-21.03,,,,,,,,,
01/24/2016 20:05:00,CENTRL,61754,40.75,0.19,-2.71,,,,,,,,,
01/24/2016 20:05:00,DUNWOD,61760,58.32,4.09,-16.38,,,,,,,,,
01/24/2016 20:05:00,GENESE,61753,38.61,-1.55,-2.32,,,,,,,,,
01/24/2016 20:05:00,H Q,61844,36.94,-0.91,0,,,,,,,,,
01/24/2016 20:05:00,HUD VL,61758,58.26,4.13,-16.28,,,,,,,,,
01/24/2016 20:05:00,LONGIL,61762,59.54,5.3,-16.39,,,,,,,,,
01/24/2016 20:05:00,MHK VL,61756,42.9,1.97,-3.08,,,,,,,,,
01/24/2016 20:05:00,MILLWD,61759,58.54,4.24,-16.45,,,,,,,,,
01/24/2016 20:05:00,N.Y.C.,61761,58.59,4.35,-16.39,,,,,,,,,
01/24/2016 20:05:00,NORTH,61755,37.13,-0.72,0,,,,,,,,,
01/24/2016 20:05:00,NPX,61845,60.04,3.22,-18.98,,,,,,,,,
01/24/2016 20:05:00,O H,61846,36.9,-3.86,-2.91,,,,,,,,,
01/24/2016 20:05:00,PJM,61847,50.14,1.17,-11.11,,,,,,,,,
01/24/2016 20:05:00,WEST,61752,37.17,-3.44,-2.76,,,,,,,,,
01/24/2016 20:10:00,CAPITL,61757,43.98,3.25,-0.06,,,,,,,,,
01/24/2016 20:10:00,CENTRL,61754,40.96,0.29,-0.01,,,,,,,,,
01/24/2016 20:10:00,DUNWOD,61760,45.15,4.43,-0.04,,,,,,,,,
01/24/2016 20:10:00,GENESE,61753,39.13,-1.55,-0.01,,,,,,,,,
01/24/2016 20:10:00,H Q,61844,39.65,-1.02,0,,,,,,,,,
01/24/2016 20:10:00,HUD VL,61758,45.19,4.47,-0.04,,,,,,,,,
01/24/2016 20:10:00,LONGIL,61762,46.45,5.74,-0.04,,,,,,,,,
01/24/2016 20:10:00,MHK VL,61756,42.83,2.15,-0.01,,,,,,,,,
01/24/2016 20:10:00,MILLWD,61759,45.31,4.59,-0.04,,,,,,,,,
01/24/2016 20:10:00,N.Y.C.,61761,45.39,4.67,-0.04,,,,,,,,,
01/24/2016 20:10:00,NORTH,61755,39.81,-0.86,0,,,,,,,,,
01/24/2016 20:10:00,NPX,61845,44.17,3.45,-0.05,,,,,,,,,
01/24/2016 20:10:00,O H,61846,36.73,-3.94,-0.01,,,,,,,,,
01/24/2016 20:10:00,PJM,61847,42.08,1.38,-0.03,,,,,,,,,
01/24/2016 20:10:00,WEST,61752,37.18,-3.5,-0.01,,,,,,,,,
01/24/2016 20:15:00,CAPITL,61757,43.64,3.19,0,,,,,,,,,
01/24/2016 20:15:00,CENTRL,61754,40.77,0.32,0,,,,,,,,,
01/24/2016 20:15:00,DUNWOD,61760,44.82,4.37,0,,,,,,,,,
01/24/2016 20:15:00,GENESE,61753,38.95,-1.5,0,,,,,,,,,
01/24/2016 20:15:00,H Q,61844,39.44,-1.01,0,,,,,,,,,
01/24/2016 20:15:00,HUD VL,61758,44.86,4.41,0,,,,,,,,,
01/24/2016 20:15:00,LONGIL,61762,56.12,5.74,-9.93,,,,,,,,,
01/24/2016 20:15:00,MHK VL,61756,42.59,2.14,0,,,,,,,,,
01/24/2016 20:15:00,MILLWD,61759,44.94,4.49,0,,,,,,,,,
01/24/2016 20:15:00,N.Y.C.,61761,45.06,4.61,0,,,,,,,,,
01/24/2016 20:15:00,NORTH,61755,39.6,-0.85,0,,,,,,,,,
01/24/2016 20:15:00,NPX,61845,43.85,3.4,0,,,,,,,,,
01/24/2016 20:15:00,O H,61846,36.69,-3.76,0,,,,,,,,,
01/24/2016 20:15:00,PJM,61847,41.86,1.42,0,,,,,,,,,
01/24/2016 20:15:00,WEST,61752,37.13,-3.32,0,,,,,,,,,
01/24/2016 20:20:00,CAPITL,61757,43.78,3.24,0,,,,,,,,,
01/24/2016 20:20:00,CENTRL,61754,40.86,0.32,0,,,,,,,,,
01/24/2016 20:20:00,DUNWOD,61760,44.88,4.34,0,,,,,,,,,
01/24/2016 20:20:00,GENESE,61753,39.04,-1.5,0,,,,,,,,,
01/24/2016 20:20:00,H Q,61844,39.53,-1.01,0,,,,,,,,,
01/24/2016 20:20:00,HUD VL,61758,44.96,4.42,0,,,,,,,,,
01/24/2016 20:20:00,LONGIL,61762,46.26,5.72,0,,,,,,,,,
01/24/2016 20:20:00,MHK VL,61756,42.69,2.15,0,,,,,,,,,
01/24/2016 20:20:00,MILLWD,61759,45.04,4.5,0,,,,,,,,,
01/24/2016 20:20:00,N.Y.C.,61761,45.12,4.58,0,,,,,,,,,
01/24/2016 20:20:00,NORTH,61755,39.69,-0.85,0,,,,,,,,,
01/24/2016 20:20:00,NPX,61845,44.03,3.49,0,,,,,,,,,
01/24/2016 20:20:00,O H,61846,36.73,-3.81,0,,,,,,,,,
01/24/2016 20:20:00,PJM,61847,41.92,1.38,0,,,,,,,,,
01/24/2016 20:20:00,WEST,61752,37.18,-3.36,0,,,,,,,,,
01/24/2016 20:25:00,CAPITL,61757,43.69,3.24,0,,,,,,,,,
01/24/2016 20:25:00,CENTRL,61754,40.77,0.32,0,,,,,,,,,
01/24/2016 20:25:00,DUNWOD,61760,44.78,4.33,0,,,,,,,,,
01/24/2016 20:25:00,GENESE,61753,39,-1.45,0,,,,,,,,,
01/24/2016 20:25:00,H Q,61844,39.48,-0.97,0,,,,,,,,,
01/24/2016 20:25:00,HUD VL,61758,44.82,4.37,0,,,,,,,,,
01/24/2016 20:25:00,LONGIL,61762,46.12,5.66,-0.01,,,,,,,,,
01/24/2016 20:25:00,MHK VL,61756,42.55,2.1,0,,,,,,,,,
01/24/2016 20:25:00,MILLWD,61759,44.9,4.45,0,,,,,,,,,
01/24/2016 20:25:00,N.Y.C.,61761,45.02,4.57,0,,,,,,,,,
01/24/2016 20:25:00,NORTH,61755,39.6,-0.85,0,,,,,,,,,
01/24/2016 20:25:00,NPX,61845,43.89,3.44,0,,,,,,,,,
01/24/2016 20:25:00,O H,61846,36.65,-3.8,0,,,,,,,,,
01/24/2016 20:25:00,PJM,61847,41.78,1.33,0,,,,,,,,,
01/24/2016 20:25:00,WEST,61752,37.09,-3.36,0,,,,,,,,,
01/24/2016 20:30:00,CAPITL,61757,43.89,3.25,0,,,,,,,,,
01/24/2016 20:30:00,CENTRL,61754,40.88,0.25,0,,,,,,,,,
01/24/2016 20:30:00,DUNWOD,61760,45.02,4.39,0,,,,,,,,,
01/24/2016 20:30:00,GENESE,61753,39.09,-1.54,0,,,,,,,,,
01/24/2016 20:30:00,H Q,61844,39.66,-0.98,0,,,,,,,,,
01/24/2016 20:30:00,HUD VL,61758,45.06,4.43,0,,,,,,,,,
01/24/2016 20:30:00,LONGIL,61762,46.4,5.77,0,,,,,,,,,
01/24/2016 20:30:00,MHK VL,61756,42.74,2.11,0,,,,,,,,,
01/24/2016 20:30:00,MILLWD,61759,45.14,4.51,0,,,,,,,,,
01/24/2016 20:30:00,N.Y.C.,61761,45.26,4.63,0,,,,,,,,,
01/24/2016 20:30:00,NORTH,61755,39.78,-0.86,0,,,,,,,,,
01/24/2016 20:30:00,NPX,61845,44.13,3.49,0,,,,,,,,,
01/24/2016 20:30:00,O H,61846,36.69,-3.94,0,,,,,,,,,
01/24/2016 20:30:00,PJM,61847,41.97,1.34,0,,,,,,,,,
01/24/2016 20:30:00,WEST,61752,37.14,-3.49,0,,,,,,,,,
01/24/2016 20:35:00,CAPITL,61757,38.79,2.84,0,,,,,,,,,
01/24/2016 20:35:00,CENTRL,61754,36.21,0.25,0,,,,,,,,,
01/24/2016 20:35:00,DUNWOD,61760,39.8,3.85,0,,,,,,,,,
01/24/2016 20:35:00,GENESE,61753,34.66,-1.29,0,,,,,,,,,
01/24/2016 20:35:00,H Q,61844,35.09,-0.86,0,,,,,,,,,
01/24/2016 20:35:00,HUD VL,61758,39.84,3.88,0,,,,,,,,,
01/24/2016 20:35:00,LONGIL,61762,88.16,5.29,-46.92,,,,,,,,,
01/24/2016 20:35:00,MHK VL,61756,37.82,1.87,0,,,,,,,,,
01/24/2016 20:35:00,MILLWD,61759,39.91,3.96,0,,,,,,,,,
01/24/2016 20:35:00,N.Y.C.,61761,39.98,4.03,0,,,,,,,,,
01/24/2016 20:35:00,NORTH,61755,35.24,-0.72,0,,,,,,,,,
01/24/2016 20:35:00,NPX,61845,39.01,3.05,0,,,,,,,,,
01/24/2016 20:35:00,O H,61846,32.61,-3.34,0,,,,,,,,,
01/24/2016 20:35:00,PJM,61847,37.14,1.18,0,,,,,,,,,
01/24/2016 20:35:00,WEST,61752,33.01,-2.95,0,,,,,,,,,
01/24/2016 20:40:00,CAPITL,61757,62.17,1.9,-36.79,,,,,,,,,
01/24/2016 20:40:00,CENTRL,61754,28.33,0.12,-4.74,,,,,,,,,
01/24/2016 20:40:00,DUNWOD,61760,54.65,2.51,-28.66,,,,,,,,,
01/24/2016 20:40:00,GENESE,61753,26.59,-0.94,-4.05,,,,,,,,,
01/24/2016 20:40:00,H Q,61844,22.91,-0.56,0,,,,,,,,,
01/24/2016 20:40:00,HUD VL,61758,54.5,2.54,-28.49,,,,,,,,,
01/24/2016 20:40:00,LONGIL,61762,55.54,3.38,-28.69,,,,,,,,,
01/24/2016 20:40:00,MHK VL,61756,30.07,1.2,-5.4,,,,,,,,,
01/24/2016 20:40:00,MILLWD,61759,54.86,2.61,-28.78,,,,,,,,,
01/24/2016 20:40:00,N.Y.C.,61761,54.81,2.65,-28.68,,,,,,,,,
01/24/2016 20:40:00,NORTH,61755,23.03,-0.45,0,,,,,,,,,
01/24/2016 20:40:00,NPX,61845,58.72,2.04,-33.2,,,,,,,,,
01/24/2016 20:40:00,O H,61846,26.29,-2.28,-5.09,,,,,,,,,
01/24/2016 20:40:00,PJM,61847,43.69,0.77,-19.44,,,,,,,,,
01/24/2016 20:40:00,WEST,61752,26.29,-2.02,-4.84,,,,,,,,,
01/24/2016 20:45:00,CAPITL,61757,70.9,2.05,-43.21,,,,,,,,,
01/24/2016 20:45:00,CENTRL,61754,31.3,0.1,-5.56,,,,,,,,,
01/24/2016 20:45:00,DUNWOD,61760,62.02,2.72,-33.67,,,,,,,,,
01/24/2016 20:45:00,GENESE,61753,29.35,-1.05,-4.76,,,,,,,,,
01/24/2016 20:45:00,H Q,61844,25.05,-0.59,0,,,,,,,,,
01/24/2016 20:45:00,HUD VL,61758,61.84,2.74,-33.46,,,,,,,,,
01/24/2016 20:45:00,LONGIL,61762,62.97,3.64,-33.69,,,,,,,,,
01/24/2016 20:45:00,MHK VL,61756,33.26,1.28,-6.34,,,,,,,,,
01/24/2016 20:45:00,MILLWD,61759,62.26,2.82,-33.8,,,,,,,,,
01/24/2016 20:45:00,N.Y.C.,61761,62.21,2.9,-33.68,,,,,,,,,
01/24/2016 20:45:00,NORTH,61755,25.15,-0.49,0,,,,,,,,,
01/24/2016 20:45:00,NPX,61845,66.84,2.21,-39,,,,,,,,,
01/24/2016 20:45:00,O H,61846,29.05,-2.56,-5.98,,,,,,,,,
01/24/2016 20:45:00,PJM,61847,49.27,0.8,-22.83,,,,,,,,,
01/24/2016 20:45:00,WEST,61752,29.03,-2.28,-5.68,,,,,,,,,
01/24/2016 20:50:00,CAPITL,61757,67.08,1.87,-42.12,,,,,,,,,
01/24/2016 20:50:00,CENTRL,61754,28.65,0.14,-5.42,,,,,,,,,
01/24/2016 20:50:00,DUNWOD,61760,58.39,2.49,-32.82,,,,,,,,,
01/24/2016 20:50:00,GENESE,61753,26.8,-0.92,-4.64,,,,,,,,,
01/24/2016 20:50:00,H Q,61844,22.53,-0.55,0,,,,,,,,,
01/24/2016 20:50:00,HUD VL,61758,58.22,2.52,-32.62,,,,,,,,,
01/24/2016 20:50:00,LONGIL,61762,59.27,3.35,-32.84,,,,,,,,,
01/24/2016 20:50:00,MHK VL,61756,30.44,1.18,-6.18,,,,,,,,,
01/24/2016 20:50:00,MILLWD,61759,58.61,2.58,-32.95,,,,,,,,,
01/24/2016 20:50:00,N.Y.C.,61761,58.57,2.65,-32.83,,,,,,,,,
01/24/2016 20:50:00,NORTH,61755,22.6,-0.49,0,,,,,,,,,
01/24/2016 20:50:00,NPX,61845,63.08,1.99,-38.01,,,,,,,,,
01/24/2016 20:50:00,O H,61846,26.67,-2.24,-5.83,,,,,,,,,
01/24/2016 20:50:00,PJM,61847,46.1,0.76,-22.26,,,,,,,,,
01/24/2016 20:50:00,WEST,61752,26.63,-1.99,-5.54,,,,,,,,,
01/24/2016 20:55:00,CAPITL,61757,67.41,1.79,-43.31,,,,,,,,,
01/24/2016 20:55:00,CENTRL,61754,28.03,0.13,-5.58,,,,,,,,,
01/24/2016 20:55:00,DUNWOD,61760,58.44,2.39,-33.74,,,,,,,,,
01/24/2016 20:55:00,GENESE,61753,26.19,-0.89,-4.77,,,,,,,,,
01/24/2016 20:55:00,H Q,61844,21.78,-0.54,0,,,,,,,,,
01/24/2016 20:55:00,HUD VL,61758,58.24,2.39,-33.53,,,,,,,,,
01/24/2016 20:55:00,LONGIL,61762,68.32,3.26,-42.75,,,,,,,,,
01/24/2016 20:55:00,MHK VL,61756,29.81,1.14,-6.36,,,,,,,,,
01/24/2016 20:55:00,MILLWD,61759,58.64,2.45,-33.87,,,,,,,,,
01/24/2016 20:55:00,N.Y.C.,61761,58.59,2.52,-33.75,,,,,,,,,
01/24/2016 20:55:00,NORTH,61755,21.85,-0.47,0,,,,,,,,,
01/24/2016 20:55:00,NPX,61845,63.29,1.9,-39.08,,,,,,,,,
01/24/2016 20:55:00,O H,61846,26.16,-2.14,-5.99,,,,,,,,,
01/24/2016 20:55:00,PJM,61847,45.93,0.74,-22.88,,,,,,,,,
01/24/2016 20:55:00,WEST,61752,26.09,-1.92,-5.69,,,,,,,,,
01/24/2016 21:00:00,CAPITL,61757,48.28,3.53,0,,,,,,,,,
01/24/2016 21:00:00,CENTRL,61754,44.97,0.22,0,,,,,,,,,
01/24/2016 21:00:00,DUNWOD,61760,49.4,4.65,0,,,,,,,,,
01/24/2016 21:00:00,GENESE,61753,42.87,-1.88,0,,,,,,,,,
01/24/2016 21:00:00,H Q,61844,43.72,-1.03,0,,,,,,,,,
01/24/2016 21:00:00,HUD VL,61758,49.44,4.7,0,,,,,,,,,
01/24/2016 21:00:00,LONGIL,61762,51.05,6.31,0,,,,,,,,,
01/24/2016 21:00:00,MHK VL,61756,47.02,2.28,0,,,,,,,,,
01/24/2016 21:00:00,MILLWD,61759,49.53,4.79,0,,,,,,,,,
01/24/2016 21:00:00,N.Y.C.,61761,49.62,4.88,0,,,,,,,,,
01/24/2016 21:00:00,NORTH,61755,43.98,-0.76,0,,,,,,,,,
01/24/2016 21:00:00,NPX,61845,48.46,3.71,0,,,,,,,,,
01/24/2016 21:00:00,O H,61846,40.36,-4.38,0,,,,,,,,,
01/24/2016 21:00:00,PJM,61847,46.13,1.39,0,,,,,,,,,
01/24/2016 21:00:00,WEST,61752,40.76,-3.98,0,,,,,,,,,
01/24/2016 21:05:00,CAPITL,61757,49.17,3.56,0,,,,,,,,,
01/24/2016 21:05:00,CENTRL,61754,46.02,0.41,0,,,,,,,,,
01/24/2016 21:05:00,DUNWOD,61760,50.35,4.74,0,,,,,,,,,
01/24/2016 21:05:00,GENESE,61753,43.69,-1.91,0,,,,,,,,,
01/24/2016 21:05:00,H Q,61844,44.56,-1.05,0,,,,,,,,,
01/24/2016 21:05:00,HUD VL,61758,50.39,4.79,0,,,,,,,,,
01/24/2016 21:05:00,LONGIL,61762,52.17,6.57,0,,,,,,,,,
01/24/2016 21:05:00,MHK VL,61756,47.98,2.37,0,,,,,,,,,
01/24/2016 21:05:00,MILLWD,61759,50.53,4.93,0,,,,,,,,,
01/24/2016 21:05:00,N.Y.C.,61761,50.58,4.97,0,,,,,,,,,
01/24/2016 21:05:00,NORTH,61755,44.79,-0.82,0,,,,,,,,,
01/24/2016 21:05:00,NPX,61845,49.35,3.74,0,,,,,,,,,
01/24/2016 21:05:00,O H,61846,41.27,-4.33,0,,,,,,,,,
01/24/2016 21:05:00,PJM,61847,47.2,1.6,0,,,,,,,,,
01/24/2016 21:05:00,WEST,61752,41.59,-4.01,0,,,,,,,,,
01/24/2016 21:10:00,CAPITL,61757,44.03,3.26,0,,,,,,,,,
01/24/2016 21:10:00,CENTRL,61754,41.02,0.25,0,,,,,,,,,
01/24/2016 21:10:00,DUNWOD,61760,45.05,4.28,0,,,,,,,,,
01/24/2016 21:10:00,GENESE,61753,39.02,-1.75,0,,,,,,,,,
01/24/2016 21:10:00,H Q,61844,39.83,-0.94,0,,,,,,,,,
01/24/2016 21:10:00,HUD VL,61758,45.09,4.32,0,,,,,,,,,
01/24/2016 21:10:00,LONGIL,61762,50.11,5.95,-3.39,,,,,,,,,
01/24/2016 21:10:00,MHK VL,61756,42.85,2.08,0,,,,,,,,,
01/24/2016 21:10:00,MILLWD,61759,45.17,4.4,0,,,,,,,,,
01/24/2016 21:10:00,N.Y.C.,61761,45.25,4.48,0,,,,,,,,,
01/24/2016 21:10:00,NORTH,61755,39.99,-0.78,0,,,,,,,,,
01/24/2016 21:10:00,NPX,61845,44.2,3.43,0,,,,,,,,,
01/24/2016 21:10:00,O H,61846,36.82,-3.95,0,,,,,,,,,
01/24/2016 21:10:00,PJM,61847,42.16,1.39,0,,,,,,,,,
01/24/2016 21:10:00,WEST,61752,37.14,-3.63,0,,,,,,,,,
01/24/2016 21:15:00,CAPITL,61757,44.17,3.31,0,,,,,,,,,
01/24/2016 21:15:00,CENTRL,61754,41.03,0.16,0,,,,,,,,,
01/24/2016 21:15:00,DUNWOD,61760,45.11,4.25,0,,,,,,,,,
01/24/2016 21:15:00,GENESE,61753,39.07,-1.8,0,,,,,,,,,
01/24/2016 21:15:00,H Q,61844,39.93,-0.94,0,,,,,,,,,
01/24/2016 21:15:00,HUD VL,61758,45.15,4.29,0,,,,,,,,,
01/24/2016 21:15:00,LONGIL,61762,46.67,5.8,-0.01,,,,,,,,,
01/24/2016 21:15:00,MHK VL,61756,42.91,2.04,0,,,,,,,,,
01/24/2016 21:15:00,MILLWD,61759,45.24,4.37,0,,,,,,,,,
01/24/2016 21:15:00,N.Y.C.,61761,45.32,4.45,0,,,,,,,,,
01/24/2016 21:15:00,NORTH,61755,40.09,-0.78,0,,,,,,,,,
01/24/2016 21:15:00,NPX,61845,44.34,3.47,0,,,,,,,,,
01/24/2016 21:15:00,O H,61846,36.82,-4.05,0,,,,,,,,,
01/24/2016 21:15:00,PJM,61847,42.17,1.31,0,,,,,,,,,
01/24/2016 21:15:00,WEST,61752,37.1,-3.76,0,,,,,,,,,
01/24/2016 21:20:00,CAPITL,61757,48.58,3.63,-0.06,,,,,,,,,
01/24/2016 21:20:00,CENTRL,61754,45.07,0.18,-0.01,,,,,,,,,
01/24/2016 21:20:00,DUNWOD,61760,49.64,4.71,-0.04,,,,,,,,,
01/24/2016 21:20:00,GENESE,61753,42.92,-1.97,-0.01,,,,,,,,,
